patnum,assignee,pgpub_id,assignee_cleaned,cik,company_name,Cleaned_company_name,Score,Score
2172496,Burgess Lee,,burgesslee,1606739,Burgess Rilene,burgessrilene,88.0,88.0
1725250,Burgess William James,,burgesswilliamjames,1253859,BURGESS WILLIAM E,burgesswilliame,89.47368421052632,89.47368421052632
1909657,Burgin William Jay,,burginwilliamjay,1007480,BURGIN WILLIAM T,burginwilliamt,88.23529411764706,88.23529411764706
2740556,Baron Paul,,baronpaul,1480555,Burgon Paul,burgonpaul,85.71428571428572,85.71428571428572
2740556,Baron Paul,,baronpaul,1480555,BURGON PAUL,burgonpaul,85.71428571428572,85.71428571428572
2740556,Baron Paul,,baronpaul,1480555,Burgon Paul,burgonpaul,85.71428571428572,85.71428571428572
3377640,Burk James C,,burkjamesc,1406097,BURK JAMES A,burkjamesa,91.66666666666666,91.66666666666666
3723048,B Russell,,brussell,1319839,Burk Russell,burkrussell,85.71428571428572,85.71428571428572
1930414,Buhr Victor,,buhrvictor,1375349,BURK VICTOR,burkvictor,90.9090909090909,90.9090909090909
1930414,Buhr Victor,,buhrvictor,1375349,Burk Victor,burkvictor,90.9090909090909,90.9090909090909
1930414,Buhr Victor,,buhrvictor,1375349,BURK VICTOR,burkvictor,90.9090909090909,90.9090909090909
1930414,Buhr Victor,,buhrvictor,1375349,Burk Victor,burkvictor,90.9090909090909,90.9090909090909
1930414,Buhr Victor,,buhrvictor,1375349,BURK VICTOR,burkvictor,90.9090909090909,90.9090909090909
1930414,Buhr Victor,,buhrvictor,1375349,Burk Victor,burkvictor,90.9090909090909,90.9090909090909
1930414,Buhr Victor,,buhrvictor,1375349,BURK VICTOR,burkvictor,90.9090909090909,90.9090909090909
1930414,Buhr Victor,,buhrvictor,1375349,Burk Victor,burkvictor,90.9090909090909,90.9090909090909
1930414,Buhr Victor,,buhrvictor,1375349,BURK VICTOR,burkvictor,90.9090909090909,90.9090909090909
1930414,Buhr Victor,,buhrvictor,1375349,Burk Victor,burkvictor,90.9090909090909,90.9090909090909
1587468,Burkey Daniel,,burkeydaniel,1018386,BURKE DANIEL B,burkedanielb,88.88888888888889,88.88888888888889
1587468,Burkey Daniel,,burkeydaniel,1018386,BURKE DANIEL B,burkedanielb,88.88888888888889,88.88888888888889
5502894,"BURKE, DANIEL J.",,burkedanielj,1227231,BURKE DANIEL J,burkedanielj,93.33333333333333,93.33333333333333
1587468,Burkey Daniel,,burkeydaniel,1698571,BURKE DANIEL L,burkedaniell,88.88888888888889,88.88888888888889
1587468,Burkey Daniel,,burkeydaniel,1606634,Burke Daniel W,burkedanielw,88.88888888888889,88.88888888888889
2019890,Burke Edmund,,burkeedmund,1281236,BURKE EDMUND J,burkeedmundj,92.3076923076923,92.3076923076923
2567923,Burke Edward,,burkeedward,1229308,BURKE EDWARD,burkeedward,100.0,100.0
2567923,Burke Edward,,burkeedward,1609500,Burke Edward J.,burkeedwardj,88.88888888888889,88.88888888888889
3572997,Burk Industries Inc,,burkindustries,1046777,BURKE INDUSTRIES INC /CA/,burkeindustriesca,86.36363636363636,86.36363636363636
1571363,Barker James,,barkerjames,1336332,Burke James,burkejames,86.95652173913044,86.95652173913044
1571363,Barker James,,barkerjames,1336332,BURKE JAMES,burkejames,86.95652173913044,86.95652173913044
1571363,Barker James,,barkerjames,1336332,Burke James,burkejames,86.95652173913044,86.95652173913044
3377640,Burk James C,,burkjamesc,1268406,BURKE JAMES A,burkejamesa,88.0,88.0
3377640,Burk James C,,burkjamesc,1588547,BURKE JAMES F,burkejamesf,88.0,88.0
3377640,Burk James C,,burkjamesc,1238263,BURKE JAMES J,burkejamesj,88.0,88.0
3377640,Burk James C,,burkjamesc,1552855,BURKE JAMES J,burkejamesj,88.0,88.0
3377640,Burk James C,,burkjamesc,1552855,Burke James J,burkejamesj,88.0,88.0
3377640,Burk James C,,burkjamesc,1387999,BURKE JAMES M,burkejamesm,88.0,88.0
3377640,Burk James C,,burkjamesc,1387999,Burke James M,burkejamesm,88.0,88.0
3377640,Burk James C,,burkjamesc,1387999,BURKE JAMES M,burkejamesm,88.0,88.0
3377640,Burk James C,,burkjamesc,1387999,Burke James M,burkejamesm,88.0,88.0
3377640,Burk James C,,burkjamesc,1387999,BURKE JAMES M,burkejamesm,88.0,88.0
3377640,Burk James C,,burkjamesc,1387999,Burke James M,burkejamesm,88.0,88.0
3377640,Burk James C,,burkjamesc,1295973,BURKE JAMES P,burkejamesp,88.0,88.0
3377640,Burk James C,,burkjamesc,1227489,BURKE JAMES R,burkejamesr,88.0,88.0
3377640,Burk James C,,burkjamesc,1355721,BURKE JAMES T,burkejamest,88.0,88.0
3377640,Burk James C,,burkjamesc,1355721,Burke James T,burkejamest,88.0,88.0
3377640,Burk James C,,burkjamesc,1355721,BURKE JAMES T,burkejamest,88.0,88.0
3377640,Burk James C,,burkjamesc,1355721,Burke James T,burkejamest,88.0,88.0
2637588,Burke Joan,,burkejoan,1492485,BURKE JASON,burkejason,85.71428571428572,85.71428571428572
2637588,Burke Joan,,burkejoan,1311300,BURKE JOAN A,burkejoana,90.9090909090909,90.9090909090909
2637588,Burke Joan,,burkejoan,1444727,Burke Joan L.,burkejoanl,86.95652173913044,86.95652173913044
2637588,Burke Joan,,burkejoan,1444727,BURKE JOAN L.,burkejoanl,86.95652173913044,86.95652173913044
2129044,Burns John James,,burnsjohnjames,1290056,Burke John James,burkejohnjames,87.5,87.5
2129044,Burns John James,,burnsjohnjames,1290056,BURKE JOHN JAMES,burkejohnjames,87.5,87.5
2588958,Byrne John Joseph,,byrnejohnjoseph,1252239,BURKE JOHN JOSEPH,burkejohnjoseph,88.23529411764706,88.23529411764706
2637588,Burke Joan,,burkejoan,1188866,BURKE JON R,burkejonr,85.71428571428572,85.71428571428572
3079128,Burge Joseph,,burgejoseph,1205097,BURKE JOSEPH,burkejoseph,91.66666666666666,91.66666666666666
4791928,"BERKE, JOSEPH J.",,berkejosephj,1315112,Burke Joseph J,burkejosephj,86.66666666666667,86.66666666666667
4791928,"BERKE, JOSEPH J.",,berkejosephj,1315112,BURKE JOSEPH J,burkejosephj,86.66666666666667,86.66666666666667
4791928,"BERKE, JOSEPH J.",,berkejosephj,1315112,Burke Joseph J,burkejosephj,86.66666666666667,86.66666666666667
4791928,"BERKE, JOSEPH J.",,berkejosephj,1315112,BURKE JOSEPH J,burkejosephj,86.66666666666667,86.66666666666667
4791928,"BERKE, JOSEPH J.",,berkejosephj,1315112,Burke Joseph J,burkejosephj,86.66666666666667,86.66666666666667
4791928,"BERKE, JOSEPH J.",,berkejosephj,1315112,BURKE JOSEPH J,burkejosephj,86.66666666666667,86.66666666666667
4791928,"BERKE, JOSEPH J.",,berkejosephj,1315112,Burke Joseph J,burkejosephj,86.66666666666667,86.66666666666667
1703472,Buhre Martin,,buhremartin,1284870,BURKE MARTIN,burkemartin,91.66666666666666,91.66666666666666
4341361,"Burke Mills, Inc.",,burkemills,15486,BURKE MILLS INC,burkemills,93.75,93.75
4597609,Burza Resources Ltd.,,burzaresources,1532024,BURKE RESOURCES LTD,burkeresources,87.17948717948718,87.17948717948718
2220705,Burckes Richard,,burckesrichard,905023,BURKE RICHARD T,burkerichardt,86.66666666666667,86.66666666666667
2220705,Burckes Richard,,burckesrichard,905023,BURKE RICHARD T,burkerichardt,86.66666666666667,86.66666666666667
3074374,Burkle Robert,,burklerobert,1051906,BURKE ROBERT,burkerobert,96.0,96.0
3074374,Burkle Robert,,burklerobert,1390977,BURKE ROBERT B,burkerobertb,88.88888888888889,88.88888888888889
3074374,Burkle Robert,,burklerobert,1213641,BURKE ROBERT D,burkerobertd,88.88888888888889,88.88888888888889
3074374,Burkle Robert,,burklerobert,1096458,BURKE ROBERT E,burkeroberte,88.88888888888889,88.88888888888889
3074374,Burkle Robert,,burklerobert,1202101,BURKE ROBERT E,burkeroberte,88.88888888888889,88.88888888888889
3074374,Burkle Robert,,burklerobert,1185293,BURKE ROBERT J,burkerobertj,88.88888888888889,88.88888888888889
3074374,Burkle Robert,,burklerobert,1335281,BURKE ROBERT P,burkerobertp,88.88888888888889,88.88888888888889
3074374,Burkle Robert,,burklerobert,1213384,BURKE T ROBERT,burketrobert,88.88888888888889,88.88888888888889
5123360,"BURKE, TERRENCE M.",,burketerrencem,1406620,Burke Terrence C,burketerrencec,88.23529411764706,88.23529411764706
5123360,"BURKE, TERRENCE M.",,burketerrencem,1406620,BURKE TERRENCE C,burketerrencec,88.23529411764706,88.23529411764706
1638286,Burley Thomas,,burleythomas,1453121,Burke Thomas,burkethomas,88.0,88.0
1638286,Burley Thomas,,burleythomas,1453121,BURKE THOMAS,burkethomas,88.0,88.0
1638286,Burley Thomas,,burleythomas,1453121,Burke Thomas,burkethomas,88.0,88.0
1638286,Burley Thomas,,burleythomas,1453121,BURKE THOMAS,burkethomas,88.0,88.0
1638286,Burley Thomas,,burleythomas,1453121,Burke Thomas,burkethomas,88.0,88.0
1638286,Burley Thomas,,burleythomas,1453121,BURKE THOMAS,burkethomas,88.0,88.0
1638286,Burley Thomas,,burleythomas,1453121,Burke Thomas,burkethomas,88.0,88.0
1638286,Burley Thomas,,burleythomas,1453121,BURKE THOMAS,burkethomas,88.0,88.0
1638286,Burley Thomas,,burleythomas,1453121,Burke Thomas,burkethomas,88.0,88.0
1635924,Buckley Thomas Andrew,,buckleythomasandrew,1273477,BURKE THOMAS ANDREW,burkethomasandrew,90.0,90.0
2212705,Bruce Thomas Joseph,,brucethomasjoseph,1375341,BURKE THOMAS JOSEPH,burkethomasjoseph,89.47368421052632,89.47368421052632
1597578,Burke William,,burkewilliam,1682069,Burke Willaim P,burkewillaimp,85.71428571428572,85.71428571428572
5123360,"BURKE, WILLIAM L.",,burkewilliaml,1682295,Burke William C.,burkewilliamc,90.9090909090909,90.9090909090909
1597578,Burke William,,burkewilliam,1229422,BURKE WILLIAM F,burkewilliamf,92.85714285714286,92.85714285714286
1597578,Burke William,,burkewilliam,1259213,BURKE WILLIAM J,burkewilliamj,92.85714285714286,92.85714285714286
1849071,Byrne William Joseph,,byrnewilliamjoseph,1549620,BURKE WILLIAM JOSEPH,burkewilliamjoseph,90.0,90.0
1849071,Byrne William Joseph,,byrnewilliamjoseph,1549620,Burke William Joseph,burkewilliamjoseph,90.0,90.0
1849071,Byrne William Joseph,,byrnewilliamjoseph,1549620,BURKE WILLIAM JOSEPH,burkewilliamjoseph,90.0,90.0
1849071,Byrne William Joseph,,byrnewilliamjoseph,1549620,Burke William Joseph,burkewilliamjoseph,90.0,90.0
5123360,"BURKE, WILLIAM L.",,burkewilliaml,1547503,BURKE WILLIAM N.,burkewilliamn,90.9090909090909,90.9090909090909
5123360,"BURKE, WILLIAM L.",,burkewilliaml,1547503,Burke William N.,burkewilliamn,90.9090909090909,90.9090909090909
1597578,Burke William,,burkewilliam,1200612,BURKE WILLIAM W,burkewilliamw,92.85714285714286,92.85714285714286
1831158,Burkert Paul,,burkertpaul,1095407,BURKETT PAUL,burkettpaul,91.66666666666666,91.66666666666666
2490668,Burgett Robert,,burgettrobert,1161337,BURKETT ROBERT,burkettrobert,92.85714285714286,92.85714285714286
2823539,Burkhardt R Hoerr,,burkhardtrhoerr,1408888,BURKHARDT ROGER,burkhardtroger,87.5,87.5
2823539,Burkhardt R Hoerr,,burkhardtrhoerr,1408888,Burkhardt Roger,burkhardtroger,87.5,87.5
2823539,Burkhardt R Hoerr,,burkhardtrhoerr,1408888,BURKHARDT ROGER,burkhardtroger,87.5,87.5
1631118,Burkart William,,burkartwilliam,1175172,BURKHARDT WILLIAM C,burkhardtwilliamc,88.23529411764706,88.23529411764706
3377640,Burk James C,,burkjamesc,1331111,Burkhart James C,burkhartjamesc,85.71428571428572,85.71428571428572
1631118,Burkart William,,burkartwilliam,1234017,BURKHART WILLIAM R,burkhartwilliamr,90.9090909090909,90.9090909090909
1638286,Burley Thomas,,burleythomas,1182888,BURKLEY THOMAS,burkleythomas,96.2962962962963,96.2962962962963
5504963,"Bynum Concepts, Inc.",,bynumconcepts,1600874,"Burl Concepts, Inc.",burlconcepts,87.17948717948718,87.17948717948718
2224949,Buckley James,,buckleyjames,1049605,BURLEY JAMES,burleyjames,88.0,88.0
2786283,Bradley Stephen,,bradleystephen,1340991,BURLEY STEPHEN,burleystephen,89.65517241379311,89.65517241379311
2786283,Bradley Stephen,,bradleystephen,1340991,Burley Stephen,burleystephen,89.65517241379311,89.65517241379311
1632216,Bradley William,,bradleywilliam,1659565,Burley William,burleywilliam,89.65517241379311,89.65517241379311
2709353,Burlington Industries Inc,,burlingtonindustries,870213,BURLINGTON INDUSTRIES EQUITY INC,burlingtonindustriesequity,87.71929824561404,87.71929824561404
2709353,Burlington Industries Inc,,burlingtonindustries,870213,BURLINGTON INDUSTRIES INC /DE/,burlingtonindustries,90.9090909090909,90.9090909090909
3788498,Burlington Northern Inc,,burlingtonnorthern,351979,BURLINGTON NORTHERN INC /DE/,burlingtonnorthern,90.19607843137256,90.19607843137256
3788498,Burlington Northern Inc,,burlingtonnorthern,351979,BURLINGTON NORTHERN INC/DE/,burlingtonnorthernincde,92.0,92.0
4707900,Burlington Northern Railroad Co.,,burlingtonnorthernrailroad,15511,BURLINGTON NORTHERN RAILROAD CO,burlingtonnorthernrailroad,98.41269841269842,98.41269841269842
3452854,"BURLINGTON INDUSTRIES, INC.",,burlingtonindustries,1579298,"Burlington Stores, Inc.",burlingtonstores,88.0,88.0
3452854,"BURLINGTON INDUSTRIES, INC.",,burlingtonindustries,1579298,"Burlington Stores, Inc.",burlingtonstores,88.0,88.0
3452854,"BURLINGTON INDUSTRIES, INC.",,burlingtonindustries,1579298,"Burlington Stores, Inc.",burlingtonstores,88.0,88.0
1781267,Buhman Richard,,buhmanrichard,1329635,Burman Richard,burmanrichard,92.85714285714286,92.85714285714286
1781267,Buhman Richard,,buhmanrichard,1329635,BURMAN RICHARD,burmanrichard,92.85714285714286,92.85714285714286
1781267,Buhman Richard,,buhmanrichard,1329635,Burman Richard,burmanrichard,92.85714285714286,92.85714285714286
1781267,Buhman Richard,,buhmanrichard,1329635,BURMAN RICHARD,burmanrichard,92.85714285714286,92.85714285714286
1781267,Buhman Richard,,buhmanrichard,1329635,Burman Richard,burmanrichard,92.85714285714286,92.85714285714286
1785609,Baumann George,,baumanngeorge,1276512,BURMANN GEORGE,burmanngeorge,92.85714285714286,92.85714285714286
2750293,Burmeister Carl,,burmeistercarl,1249860,BURMEISTER DALE,burmeisterdale,86.66666666666667,86.66666666666667
4927146,"BULL, LAWRENCE E.",,bulllawrencee,1414333,Burnell Lawrence E,burnelllawrencee,85.71428571428572,85.71428571428572
4927146,"BULL, LAWRENCE E.",,bulllawrencee,1414333,BURNELL LAWRENCE E,burnelllawrencee,85.71428571428572,85.71428571428572
4927146,"BULL, LAWRENCE E.",,bulllawrencee,1414333,Burnell Lawrence E,burnelllawrencee,85.71428571428572,85.71428571428572
4927146,"BULL, LAWRENCE E.",,bulllawrencee,1414333,BURNELL LAWRENCE E,burnelllawrencee,85.71428571428572,85.71428571428572
4927146,"BULL, LAWRENCE E.",,bulllawrencee,1414333,Burnell Lawrence E,burnelllawrencee,85.71428571428572,85.71428571428572
4927146,"BULL, LAWRENCE E.",,bulllawrencee,1414333,BURNELL LAWRENCE E,burnelllawrencee,85.71428571428572,85.71428571428572
4927146,"BULL, LAWRENCE E.",,bulllawrencee,1414333,Burnell Lawrence E,burnelllawrencee,85.71428571428572,85.71428571428572
1754305,Burrell William,,burrellwilliam,1273008,BURNELL WILLIAM J,burnellwilliamj,87.5,87.5
1928990,Barnett Charles,,barnettcharles,1452379,Burnett Charles E,burnettcharlese,87.5,87.5
1647793,Barnett L George,,barnettlgeorge,1297877,Burnett George,burnettgeorge,86.66666666666667,86.66666666666667
1647793,Barnett L George,,barnettlgeorge,1297877,BURNETT GEORGE,burnettgeorge,86.66666666666667,86.66666666666667
2744235,Breit Gregory,,breitgregory,1349221,BURNETT GREGORY,burnettgregory,85.71428571428572,85.71428571428572
1756782,Burnett James Edgar,,burnettjamesedgar,1490904,Burnett James Mark,burnettjamesmark,86.48648648648648,86.48648648648648
1656773,Burnett John,,burnettjohn,1483332,Burnett Joe,burnettjoe,86.95652173913044,86.95652173913044
1656773,Burnett John,,burnettjohn,1483332,BURNETT JOE,burnettjoe,86.95652173913044,86.95652173913044
1656773,Burnett John,,burnettjohn,1483332,Burnett Joe,burnettjoe,86.95652173913044,86.95652173913044
1656773,Burnett John,,burnettjohn,1278948,BURNETT JOHN R,burnettjohnr,92.3076923076923,92.3076923076923
1656773,Burnett John,,burnettjohn,1351579,Burnett John W,burnettjohnw,92.3076923076923,92.3076923076923
1656773,Burnett John,,burnettjohn,1351579,BURNETT JOHN W,burnettjohnw,92.3076923076923,92.3076923076923
1579997,Barnett Louis,,barnettlouis,1510190,Burnett Louis,burnettlouis,92.3076923076923,92.3076923076923
2490668,Burgett Robert,,burgettrobert,1014316,BURNETT ROBERT A,burnettroberta,86.66666666666667,86.66666666666667
1801480,Barnett William,,barnettwilliam,1368758,BURNETT WILLIAM B,burnettwilliamb,87.5,87.5
1801480,Barnett William,,barnettwilliam,1368758,Burnett William B,burnettwilliamb,87.5,87.5
1801480,Barnett William,,barnettwilliam,1368758,BURNETT WILLIAM B,burnettwilliamb,87.5,87.5
1801480,Barnett William,,barnettwilliam,1368758,Burnett William B,burnettwilliamb,87.5,87.5
1801480,Barnett William,,barnettwilliam,1368758,BURNETT WILLIAM B,burnettwilliamb,87.5,87.5
1801480,Barnett William,,barnettwilliam,1368758,Burnett William B,burnettwilliamb,87.5,87.5
1801480,Barnett William,,barnettwilliam,1368758,BURNETT WILLIAM B,burnettwilliamb,87.5,87.5
1801480,Barnett William,,barnettwilliam,1368758,Burnett William B,burnettwilliamb,87.5,87.5
1593864,Burnham Charles,,burnhamcharles,1498452,BURNHAM CHARLES D.,burnhamcharlesd,90.9090909090909,90.9090909090909
1593864,Burnham Charles,,burnhamcharles,1374161,BURNHAM CHARLES E,burnhamcharlese,93.75,93.75
2458455,Burnham Corp,,burnham,1022508,BURNHAM CORP,burnham,100.0,100.0
1660251,Burnam William Lee,,burnamwilliamlee,1248150,Burnham William L,burnhamwilliaml,91.42857142857143,91.42857142857143
5512121,"BROWN, BARBARA ANN",,brownbarbaraann,1309256,BURNS BARBARA ANN,burnsbarbaraann,85.71428571428572,85.71428571428572
5512121,"BROWN, BARBARA ANN",,brownbarbaraann,1309256,Burns Barbara Ann,burnsbarbaraann,85.71428571428572,85.71428571428572
5623740,"BURNS, BRIAN D.",,burnsbriand,1017603,BURNS BRIAN P,burnsbrianp,85.71428571428572,85.71428571428572
5623740,"BURNS, BRIAN D.",,burnsbriand,1312688,BURNS BRIAN R,burnsbrianr,85.71428571428572,85.71428571428572
5623740,"BURNS, BRIAN D.",,burnsbriand,1312688,Burns Brian R,burnsbrianr,85.71428571428572,85.71428571428572
5623740,"BURNS, BRIAN D.",,burnsbriand,1312688,BURNS BRIAN R,burnsbrianr,85.71428571428572,85.71428571428572
5623740,"BURNS, BRIAN D.",,burnsbriand,1312688,Burns Brian R,burnsbrianr,85.71428571428572,85.71428571428572
5623740,"BURNS, BRIAN D.",,burnsbriand,1312688,BURNS BRIAN R,burnsbrianr,85.71428571428572,85.71428571428572
5623740,"BURNS, BRIAN D.",,burnsbriand,1312688,Burns Brian R,burnsbrianr,85.71428571428572,85.71428571428572
2207431,Burns Charles,,burnscharles,1257800,BURNS CHARLES F,burnscharlesf,92.85714285714286,92.85714285714286
2207431,Burns Charles,,burnscharles,1704204,Burns Charles J.,burnscharlesj,89.65517241379311,89.65517241379311
3796658,Bauer Engineering Inc,,bauerengineering,1273826,BURNS ENGINEERING INC,burnsengineering,90.47619047619048,90.47619047619048
1934115,Burns James,,burnsjames,1318256,BURNS JAMES,burnsjames,100.0,100.0
1934115,Burns James,,burnsjames,1397767,BURNS JAMES,burnsjames,100.0,100.0
1934115,Burns James,,burnsjames,1397767,Burns James,burnsjames,100.0,100.0
1934115,Burns James,,burnsjames,1030499,BURNS JAMES A,burnsjamesa,91.66666666666666,91.66666666666666
1934115,Burns James,,burnsjames,1458997,BURNS JAMES D,burnsjamesd,91.66666666666666,91.66666666666666
2168322,Butler James Edward,,butlerjamesedward,1705519,Burns James Edward,burnsjamesedward,86.48648648648648,86.48648648648648
1934115,Burns James,,burnsjames,1187920,BURNS JAMES J,burnsjamesj,91.66666666666666,91.66666666666666
5538630,"BURNS, JAMES L.",,burnsjamesl,1586409,Burns James P.,burnsjamesp,89.65517241379311,89.65517241379311
1934115,Burns James,,burnsjames,1294046,Burns James S,burnsjamess,91.66666666666666,91.66666666666666
1934115,Burns James,,burnsjames,1294046,BURNS JAMES S,burnsjamess,91.66666666666666,91.66666666666666
1934115,Burns James,,burnsjames,1294046,Burns James S,burnsjamess,91.66666666666666,91.66666666666666
1934115,Burns James,,burnsjames,1294046,BURNS JAMES S,burnsjamess,91.66666666666666,91.66666666666666
1934115,Burns James,,burnsjames,1294046,Burns James S,burnsjamess,91.66666666666666,91.66666666666666
1934115,Burns James,,burnsjames,1294046,BURNS JAMES S,burnsjamess,91.66666666666666,91.66666666666666
1934115,Burns James,,burnsjames,1294046,Burns James S,burnsjamess,91.66666666666666,91.66666666666666
1934115,Burns James,,burnsjames,1294046,BURNS JAMES S,burnsjamess,91.66666666666666,91.66666666666666
1934115,Burns James,,burnsjames,1294046,Burns James S,burnsjamess,91.66666666666666,91.66666666666666
1727271,Burns John,,burnsjohn,1341082,BURNS JOHN,burnsjohn,100.0,100.0
1727271,Burns John,,burnsjohn,1341082,Burns John,burnsjohn,100.0,100.0
1727271,Burns John,,burnsjohn,1341082,BURNS JOHN,burnsjohn,100.0,100.0
1727271,Burns John,,burnsjohn,1341082,Burns John,burnsjohn,100.0,100.0
1727271,Burns John,,burnsjohn,1341082,BURNS JOHN,burnsjohn,100.0,100.0
1727271,Burns John,,burnsjohn,1341082,Burns John,burnsjohn,100.0,100.0
1727271,Burns John,,burnsjohn,1341082,BURNS JOHN,burnsjohn,100.0,100.0
1727271,Burns John,,burnsjohn,1341082,Burns John,burnsjohn,100.0,100.0
1727271,Burns John,,burnsjohn,1418318,BURNS JOHN C,burnsjohnc,90.9090909090909,90.9090909090909
1727271,Burns John,,burnsjohn,1209806,BURNS JOHN E,burnsjohne,90.9090909090909,90.9090909090909
1727271,Burns John,,burnsjohn,15590,BURNS JOHN F,burnsjohnf,90.9090909090909,90.9090909090909
1727271,Burns John,,burnsjohn,1214347,BURNS JOHN J,burnsjohnj,90.9090909090909,90.9090909090909
1727271,Burns John,,burnsjohn,1417433,Burns John J,burnsjohnj,90.9090909090909,90.9090909090909
2071453,Burns John Guin,,burnsjohnguin,1272486,BURNS JOHN KING,burnsjohnking,86.66666666666667,86.66666666666667
1727271,Burns John,,burnsjohn,1177193,BURNS JOHN M,burnsjohnm,90.9090909090909,90.9090909090909
1892035,Burson Thomas,,bursonthomas,1568734,Burns John Thomas,burnsjohnthomas,86.66666666666667,86.66666666666667
1727271,Burns John,,burnsjohn,1229050,BURNS JOHN W,burnsjohnw,90.9090909090909,90.9090909090909
1600163,Burns Joseph,,burnsjoseph,1489289,Burns Joseph D,burnsjosephd,92.3076923076923,92.3076923076923
1600163,Burns Joseph,,burnsjoseph,1489289,BURNS JOSEPH D,burnsjosephd,92.3076923076923,92.3076923076923
1600163,Burns Joseph,,burnsjoseph,1489289,Burns Joseph D,burnsjosephd,92.3076923076923,92.3076923076923
4858882,"BURNS, KENNETH L.",,burnskennethl,1522909,Burns Kenneth F,burnskennethf,87.5,87.5
4858882,"BURNS, KENNETH L.",,burnskennethl,1522909,BURNS KENNETH F,burnskennethf,87.5,87.5
4858882,"BURNS, KENNETH L.",,burnskennethl,1522909,Burns Kenneth F,burnskennethf,87.5,87.5
4858882,"BURNS, KENNETH L.",,burnskennethl,1522909,BURNS KENNETH F,burnskennethf,87.5,87.5
4858882,"BURNS, KENNETH L.",,burnskennethl,1522909,Burns Kenneth F,burnskennethf,87.5,87.5
4858882,"BURNS, KENNETH L.",,burnskennethl,1220239,BURNS KENNETH P,burnskennethp,87.5,87.5
6014137,"BURNS, KEVIN S.",,burnskevins,1430692,Burns Kevin C,burnskevinc,85.71428571428572,85.71428571428572
6014137,"BURNS, KEVIN S.",,burnskevins,1430692,BURNS KEVIN C,burnskevinc,85.71428571428572,85.71428571428572
6014137,"BURNS, KEVIN S.",,burnskevins,1430692,Burns Kevin C,burnskevinc,85.71428571428572,85.71428571428572
6014137,"BURNS, KEVIN S.",,burnskevins,1345983,BURNS KEVIN J,burnskevinj,85.71428571428572,85.71428571428572
6014137,"BURNS, KEVIN S.",,burnskevins,1345983,Burns Kevin J,burnskevinj,85.71428571428572,85.71428571428572
6014137,"BURNS, KEVIN S.",,burnskevins,1345983,BURNS KEVIN J,burnskevinj,85.71428571428572,85.71428571428572
6014137,"BURNS, KEVIN S.",,burnskevins,1345983,Burns Kevin J,burnskevinj,85.71428571428572,85.71428571428572
6014137,"BURNS, KEVIN S.",,burnskevins,1345983,BURNS KEVIN J,burnskevinj,85.71428571428572,85.71428571428572
6014137,"BURNS, KEVIN S.",,burnskevins,1345983,Burns Kevin J,burnskevinj,85.71428571428572,85.71428571428572
6014137,"BURNS, KEVIN S.",,burnskevins,1345983,BURNS KEVIN J,burnskevinj,85.71428571428572,85.71428571428572
6014137,"BURNS, KEVIN S.",,burnskevins,1345983,Burns Kevin J,burnskevinj,85.71428571428572,85.71428571428572
6014137,"BURNS, KEVIN S.",,burnskevins,1187397,BURNS KEVIN R,burnskevinr,85.71428571428572,85.71428571428572
2445205,Burn Lewis,,burnlewis,1207960,BURNS LEWIS E,burnslewise,86.95652173913044,86.95652173913044
2478520,Baur Michael,,baurmichael,1164419,BURNS MICHAEL,burnsmichael,88.0,88.0
2875829,Bruno S Patrick,,brunospatrick,1685728,Burns Patrick,burnspatrick,85.71428571428572,85.71428571428572
4940043,"BURNS, PAUL W.",,burnspaulw,1682461,Burns Paul C.,burnspaulc,88.88888888888889,88.88888888888889
2720828,Burns Lester,,burnslester,1395527,BURNS PETER,burnspeter,86.95652173913044,86.95652173913044
2720828,Burns Lester,,burnslester,1395527,Burns Peter,burnspeter,86.95652173913044,86.95652173913044
4444336,"Burns, Philp & Company, Ltd.",,burnsphilp,811245,BURNS PHILP & COMPANY LTD /FI,burnsphilpfi,87.71929824561404,87.71929824561404
4444336,"Burns, Philp & Company, Ltd.",,burnsphilp,811245,BURNS PHILP & COMPANY LTD /FI,burnsphilpfi,87.71929824561404,87.71929824561404
4044500,BURNS PHILP FOOD INC.,,burnsphilpfood,1180316,BURNS PHILP FOOD INC,burnsphilpfood,97.5609756097561,97.5609756097561
4044500,BURNS PHILP FOOD INC.,,burnsphilpfood,1180313,BURNS PHILP FOOD SA,burnsphilpfood,85.0,85.0
1906366,Burns Ralph,,burnsralph,1237058,BURNS RALPH,burnsralph,100.0,100.0
2220705,Burckes Richard,,burckesrichard,1515787,Burns Richard,burnsrichard,85.71428571428572,85.71428571428572
2220705,Burckes Richard,,burckesrichard,1515787,BURNS RICHARD,burnsrichard,85.71428571428572,85.71428571428572
2529372,Burns Robert,,burnsrobert,1164777,BURNS ROBERT,burnsrobert,100.0,100.0
2529372,Burns Robert,,burnsrobert,1216995,BURNS ROBERT,burnsrobert,100.0,100.0
2529372,Burns Robert,,burnsrobert,1492248,Burns Robert,burnsrobert,100.0,100.0
2529372,Burns Robert,,burnsrobert,1492248,BURNS ROBERT,burnsrobert,100.0,100.0
2529372,Burns Robert,,burnsrobert,1492248,Burns Robert,burnsrobert,100.0,100.0
2529372,Burns Robert,,burnsrobert,1492248,BURNS ROBERT,burnsrobert,100.0,100.0
