patnum,assignee,pgpub_id,assignee_cleaned,cik,company_name,Cleaned_company_name,Score,Score
5563377,CDT INTERNATIONAL HOLDINGS INC.,,cdtinternational,1301161,"CADMUS INTERNATIONAL HOLDINGS, INC.",cadmusinternational,90.9090909090909,90.9090909090909
5563377,CDT INTERNATIONAL HOLDINGS INC.,,cdtinternational,1301161,"Cadmus International Holdings, Inc.",cadmusinternational,90.9090909090909,90.9090909090909
5563377,CDT INTERNATIONAL HOLDINGS INC.,,cdtinternational,1301161,"CADMUS INTERNATIONAL HOLDINGS, INC.",cadmusinternational,90.9090909090909,90.9090909090909
5563377,CDT INTERNATIONAL HOLDINGS INC.,,cdtinternational,1301161,"Cadmus International Holdings, Inc.",cadmusinternational,90.9090909090909,90.9090909090909
5563377,CDT INTERNATIONAL HOLDINGS INC.,,cdtinternational,1301161,"CADMUS INTERNATIONAL HOLDINGS, INC.",cadmusinternational,90.9090909090909,90.9090909090909
5563377,CDT INTERNATIONAL HOLDINGS INC.,,cdtinternational,1301161,"Cadmus International Holdings, Inc.",cadmusinternational,90.9090909090909,90.9090909090909
5563377,CDT INTERNATIONAL HOLDINGS INC.,,cdtinternational,1301161,"CADMUS INTERNATIONAL HOLDINGS, INC.",cadmusinternational,90.9090909090909,90.9090909090909
5563377,CDT INTERNATIONAL HOLDINGS INC.,,cdtinternational,1301161,"Cadmus International Holdings, Inc.",cadmusinternational,90.9090909090909,90.9090909090909
5563377,CDT INTERNATIONAL HOLDINGS INC.,,cdtinternational,1301161,"CADMUS INTERNATIONAL HOLDINGS, INC.",cadmusinternational,90.9090909090909,90.9090909090909
5287559,"CM Marketing Group, Inc.",,cmmarketinggroup,1301164,"Cadmus Marketing Group, Inc.",cadmusmarketinggroup,92.3076923076923,92.3076923076923
5287559,"CM Marketing Group, Inc.",,cmmarketinggroup,1301164,"CADMUS MARKETING GROUP, INC.",cadmusmarketinggroup,92.3076923076923,92.3076923076923
5287559,"CM Marketing Group, Inc.",,cmmarketinggroup,1301164,"Cadmus Marketing Group, Inc.",cadmusmarketinggroup,92.3076923076923,92.3076923076923
5287559,"CM Marketing Group, Inc.",,cmmarketinggroup,1301164,"CADMUS MARKETING GROUP, INC.",cadmusmarketinggroup,92.3076923076923,92.3076923076923
5287559,"CM Marketing Group, Inc.",,cmmarketinggroup,1301164,"Cadmus Marketing Group, Inc.",cadmusmarketinggroup,92.3076923076923,92.3076923076923
5287559,"CM Marketing Group, Inc.",,cmmarketinggroup,1301164,"CADMUS MARKETING GROUP, INC.",cadmusmarketinggroup,92.3076923076923,92.3076923076923
5287559,"CM Marketing Group, Inc.",,cmmarketinggroup,1301164,"Cadmus Marketing Group, Inc.",cadmusmarketinggroup,92.3076923076923,92.3076923076923
5287559,"CM Marketing Group, Inc.",,cmmarketinggroup,1301164,"CADMUS MARKETING GROUP, INC.",cadmusmarketinggroup,92.3076923076923,92.3076923076923
5287559,"CM Marketing Group, Inc.",,cmmarketinggroup,1301164,"Cadmus Marketing Group, Inc.",cadmusmarketinggroup,92.3076923076923,92.3076923076923
5287559,"CM Marketing Group, Inc.",,cmmarketinggroup,1301164,"CADMUS MARKETING GROUP, INC.",cadmusmarketinggroup,92.3076923076923,92.3076923076923
4513395,CADRE TECHNOLOGIES INC.,,cadretechnologies,759596,CADRE TECHNOLOGIES INC,cadretechnologies,97.77777777777777,97.77777777777777
3614940,CARCO Inc,,carco,1104421,CADRECO INC,cadreco,90.0,90.0
5965701,"CARA THERAPEUTICS, INC.",,caratherapeutics,1464357,"Cadrus Therapeutics, Inc.",cadrustherapeutics,91.66666666666666,91.66666666666666
4041393,"Cadec Systems, Inc.",,cadecsystems,1297114,CADTEL SYSTEMS INC,cadtelsystems,86.48648648648648,86.48648648648648
5789184,Cadus Pharmaceutical Corporation,,caduspharmaceutical,911148,CADUS PHARMACEUTICAL CORP,caduspharmaceutical,87.71929824561404,87.71929824561404
2846386,CAE Inc,,cae,1173382,CAE INC,cae,100.0,100.0
4949020,"CAE, INC.",,cae,1607707,"Caeden, Inc.",caeden,85.71428571428572,85.71428571428572
5798523,"CELMED BIOSCIENCES, INC.",,celmedbiosciences,1714429,"Caelum Biosciences, Inc.",caelumbiosciences,91.66666666666666,91.66666666666666
3872283,Cadre Corp,,cadre,854916,CAERE CORP,caere,90.0,90.0
5142803,"CEC ENTERTAINMENT, INC.",,cecentertainment,1590895,"Caesars Entertainment, Inc.",caesarsentertainment,88.0,88.0
3986654,"CRS HOLDINGS, INC.",,crs,858339,"CAESARS HOLDINGS, INC.",caesars,90.0,90.0
5505461,"Caesars World, Inc.",,caesarsworld,16095,CAESARS WORLD INC,caesarsworld,94.44444444444444,94.44444444444444
5505461,"Caesars World, Inc.",,caesarsworld,1447173,"CAESARS WORLD, INC.",caesarsworld,100.0,100.0
1804592,CHASE HOLDING CORP,,chase,1439405,CAFE HOLDINGS CORP,cafe,88.88888888888889,88.88888888888889
4573175,Case Communications Inc.,,casecommunications,1587843,CafeX Communications Inc.,cafexcommunications,93.87755102040816,93.87755102040816
1653389,Cartelli Joseph,,cartellijoseph,1335074,Caffarelli Joseph,caffarellijoseph,87.5,87.5
1653389,Cartelli Joseph,,cartellijoseph,1335074,CAFFARELLI JOSEPH,caffarellijoseph,87.5,87.5
5404518,"CA, INC.",,ca,1458916,"CAG, Inc.",cag,94.11764705882352,94.11764705882352
3524532,Can-Eng Holdings Ltd,,caneng,1005535,CAGEN HOLDINGS LTD,cagen,89.47368421052632,89.47368421052632
1934342,Canino Joseph,,caninojoseph,1199059,CAGGIANO JOSEPH,caggianojoseph,85.71428571428572,85.71428571428572
3867552,Cagles Inc,,cagles,16104,CAGLES INC,cagles,100.0,100.0
4828178,"CNA HOLDINGS, INC.",,cna,1099506,CAH HOLDINGS INC,cah,88.23529411764706,88.23529411764706
4828178,"CNA HOLDINGS, INC.",,cna,1099506,"CAH HOLDINGS, INC",cah,91.42857142857143,91.42857142857143
5962012,"Caleb Pharmaceuticals, Inc.",,calebpharmaceuticals,1476638,"Cahaba Pharmaceuticals, Inc.",cahabapharmaceuticals,90.9090909090909,90.9090909090909
5962012,"Caleb Pharmaceuticals, Inc.",,calebpharmaceuticals,1476638,"CAHABA PHARMACEUTICALS, INC.",cahabapharmaceuticals,90.9090909090909,90.9090909090909
5962012,"Caleb Pharmaceuticals, Inc.",,calebpharmaceuticals,1476638,"Cahaba Pharmaceuticals, Inc.",cahabapharmaceuticals,90.9090909090909,90.9090909090909
5872147,CREALTA PHARMACEUTICALS LLC,,crealtapharmaceuticals,1460300,"Cahaba Pharmaceuticals, LLC",cahabapharmaceuticals,85.18518518518519,85.18518518518519
5872147,CREALTA PHARMACEUTICALS LLC,,crealtapharmaceuticals,1460300,"CAHABA PHARMACEUTICALS, LLC",cahabapharmaceuticals,85.18518518518519,85.18518518518519
3881128,Carl L Douglas,,carlldouglas,1645339,Cahill Douglas,cahilldouglas,85.71428571428572,85.71428571428572
2038523,Cahill Edward,,cahilledward,1025665,CAHILL EDWARD L,cahilledwardl,92.85714285714286,92.85714285714286
1601293,Cathrill Jack,,cathrilljack,1199132,CAHILL JACK,cahilljack,91.66666666666666,91.66666666666666
1982286,Carroll James Joseph,,carrolljamesjoseph,1362701,CAHILL JAMES JOSEPH,cahilljamesjoseph,87.17948717948718,87.17948717948718
1682772,Cahill John,,cahilljohn,1172935,CAHILL JOHN C,cahilljohnc,91.66666666666666,91.66666666666666
1682772,Cahill John,,cahilljohn,1190081,CAHILL JOHN G,cahilljohng,91.66666666666666,91.66666666666666
1682772,Cahill John,,cahilljohn,1411951,CAHILL JOHN P.,cahilljohnp,88.0,88.0
1682772,Cahill John,,cahilljohn,1411951,Cahill John P.,cahilljohnp,88.0,88.0
1682772,Cahill John,,cahilljohn,1411951,CAHILL JOHN P.,cahilljohnp,88.0,88.0
1682772,Cahill John,,cahilljohn,1411951,Cahill John P.,cahilljohnp,88.0,88.0
1682772,Cahill John,,cahilljohn,1197000,CAHILL JOHN T,cahilljohnt,91.66666666666666,91.66666666666666
2035532,Cahn Charles,,cahncharles,1342370,CAHN CHARLES M,cahncharlesm,92.3076923076923,92.3076923076923
2411985,Cahen Paul,,cahenpaul,1184771,CAHN PAUL,cahnpaul,94.73684210526316,94.73684210526316
5437440,CAP ACQUISITION CORP.,,capacquisition,1418771,CAI Acquisition Corp,caiacquisition,92.6829268292683,92.6829268292683
2375766,CRAIG CORP,,craig,16121,CAI CORP,cai,88.88888888888889,88.88888888888889
6083547,"CF AM HOLDING, LLC",,cfam,1457439,"CAI Holding, LLC",cai,88.23529411764706,88.23529411764706
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI INTERNATIONAL, INC.",caiinternational,95.65217391304348,95.65217391304348
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI International, Inc.",caiinternational,95.65217391304348,95.65217391304348
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI INTERNATIONAL, INC.",caiinternational,95.65217391304348,95.65217391304348
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI International, Inc.",caiinternational,95.65217391304348,95.65217391304348
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI INTERNATIONAL, INC.",caiinternational,95.65217391304348,95.65217391304348
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI International, Inc.",caiinternational,95.65217391304348,95.65217391304348
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI INTERNATIONAL, INC.",caiinternational,95.65217391304348,95.65217391304348
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI International, Inc.",caiinternational,95.65217391304348,95.65217391304348
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI INTERNATIONAL, INC.",caiinternational,95.65217391304348,95.65217391304348
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI International, Inc.",caiinternational,95.65217391304348,95.65217391304348
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI INTERNATIONAL, INC.",caiinternational,95.65217391304348,95.65217391304348
4791975,"CMI International, Inc.",,cmiinternational,1388430,"CAI International, Inc.",caiinternational,95.65217391304348,95.65217391304348
5809422,"CLARITY WIRELESS SYSTEMS, INC.",,claritywirelesssystems,914749,CAI WIRELESS SYSTEMS INC,caiwirelesssystems,88.88888888888889,88.88888888888889
5563377,CDT INTERNATIONAL HOLDINGS INC.,,cdtinternational,1317832,CAIBS INTERNATIONAL HOLDING INC,caibsinternational,87.09677419354838,87.09677419354838
5563377,CDT INTERNATIONAL HOLDINGS INC.,,cdtinternational,1317832,Caibs International Holding Inc,caibsinternational,87.09677419354838,87.09677419354838
4615509,Cibeles International Inc.,,cibelesinternational,1344805,CAIBS INTERNATIONAL INC.,caibsinternational,92.0,92.0
5488899,CANTECH INTERNATIONAL LLC,,cantechinternational,1663533,CAIGIN INTERNATIONAL LLC,caigininternational,85.71428571428572,85.71428571428572
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1472572,"Caiman Capital Management, LLC",caimancapitalmanagement,86.66666666666667,86.66666666666667
5687325,"CHIN CAPITAL, LLC",,chincapital,1319593,Cain Capital LLC,caincapital,90.9090909090909,90.9090909090909
1632176,Crain John,,crainjohn,1104375,CAIN JOHN,cainjohn,94.73684210526316,94.73684210526316
1632176,Crain John,,crainjohn,1498906,Cain John S,cainjohns,85.71428571428572,85.71428571428572
1632176,Crain John,,crainjohn,1498906,CAIN JOHN S,cainjohns,85.71428571428572,85.71428571428572
1632176,Crain John,,crainjohn,1498906,Cain John S,cainjohns,85.71428571428572,85.71428571428572
1632176,Crain John,,crainjohn,1498906,CAIN JOHN S,cainjohns,85.71428571428572,85.71428571428572
1632176,Crain John,,crainjohn,1498906,Cain John S,cainjohns,85.71428571428572,85.71428571428572
3382268,Cais Michael,,caismichael,1392933,CAIN MICHAEL,cainmichael,91.66666666666666,91.66666666666666
3382268,Cais Michael,,caismichael,1561304,Cain Michael,cainmichael,91.66666666666666,91.66666666666666
3382268,Cais Michael,,caismichael,1561304,CAIN MICHAEL,cainmichael,91.66666666666666,91.66666666666666
3382268,Cais Michael,,caismichael,1561304,Cain Michael,cainmichael,91.66666666666666,91.66666666666666
3384871,Cane Philip,,canephilip,1022201,CAIN PHILLIP,cainphillip,86.95652173913044,86.95652173913044
5673193,"COLLEGE TELEVISION NETWORK, INC.",,collegetelevisionnetwork,1570554,"CAIN TELEVISION NETWORK, INC.",caintelevisionnetwork,85.24590163934427,85.24590163934427
3713539,C Thompson,,cthompson,1467176,Cain Thompson,cainthompson,86.95652173913044,86.95652173913044
1677329,Cantin Paul,,cantinpaul,1411765,CAINE PAUL,cainepaul,85.71428571428572,85.71428571428572
1677329,Cantin Paul,,cantinpaul,1411765,Caine Paul,cainepaul,85.71428571428572,85.71428571428572
4011686,"Carmine Foods, Inc.",,carminefoods,1698151,"Cains Foods, Inc.",cainsfoods,88.88888888888889,88.88888888888889
5593478,CAIRE INC.,,caire,908606,CAIRE INC,caire,94.73684210526316,94.73684210526316
4350734,"CI ACQUISITION, INC.",,ciacquisition,1104671,CAIRO ACQUISITIONS INC,cairoacquisitions,85.71428571428572,85.71428571428572
3346457,CIAIROL Inc,,ciairol,1298300,Cairo Inc,cairo,90.0,90.0
3346457,CIAIROL Inc,,ciairol,1298300,CAIRO INC,cairo,90.0,90.0
2597931,Champion Laboratories Inc,,championlaboratories,1278981,CAISSON LABORATORIES INC,caissonlaboratories,89.79591836734694,89.79591836734694
4128251,"Champion Laboratories, Inc.",,championlaboratories,1278981,"CAISSON LABORATORIES, INC.",caissonlaboratories,90.56603773584906,90.56603773584906
5544255,CIC ACQUISTION CORP.,,cicacquistion,1428881,CAIVIS ACQUISTION CORP,caivisacquistion,85.71428571428572,85.71428571428572
5408941,"CB ACQUISITION, LLC",,cbacquisition,1706445,"Cajun Acquisitions, LLC",cajunacquisitions,85.71428571428572,85.71428571428572
5577802,"CKE Technologies, Inc.",,cketechnologies,1691770,"Cake Technologies, Inc.",caketechnologies,97.77777777777777,97.77777777777777
4815917,CAE INC.,,cae,1709963,Cakes Inc.,cakes,88.88888888888889,88.88888888888889
5575105,"Cats, Inc.",,cats,1600448,"Caktus, Inc.",caktus,90.9090909090909,90.9090909090909
4159098,"Calmar International, Inc.",,calmarinternational,1142526,CAL BAY INTERNATIONAL INC,calbayinternational,86.27450980392157,86.27450980392157
5288172,Cal Dive International,,caldiveinternational,866829,CAL DIVE INTERNATIONAL INC,caldiveinternational,91.66666666666666,91.66666666666666
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"CAL DIVE INTERNATIONAL, INC.",caldiveinternational,90.9090909090909,90.9090909090909
5904662,"CALDERA INTERNATIONAL, INC.",,calderainternational,1364100,"Cal Dive International, Inc.",caldiveinternational,90.9090909090909,90.9090909090909
5665766,Cal International Limited,,calinternational,1003230,CAL INTERNATIONAL LTD,calinternational,91.30434782608697,91.30434782608697
2600811,Chanel Inc,,chanel,1092150,CAL NEL INC,calnel,85.71428571428572,85.71428571428572
4159098,"Calmar International, Inc.",,calmarinternational,1142526,CAL-BAY INTERNATIONAL INC,calbayinternational,86.27450980392157,86.27450980392157
3505670,Calma Co,,calma,880803,CALA CO,cala,93.33333333333333,93.33333333333333
3211216,Calmac Corp,,calmac,794107,CALA CORP,cala,90.0,90.0
2041991,Calabrese Frank,,calabresefrank,1158179,CALABRESE FRANK M,calabresefrankm,93.75,93.75
1594450,Calabrese John,,calabresejohn,1545286,CALABRESE JOANNE,calabresejoanne,86.66666666666667,86.66666666666667
1594450,Calabrese John,,calabresejohn,1545286,Calabrese Joanne,calabresejoanne,86.66666666666667,86.66666666666667
5051968,"CALABRESE, VINCENT",,calabresevincent,1391809,CALABRESE VINCENT J,calabresevincentj,91.89189189189189,91.89189189189189
5051968,"CALABRESE, VINCENT",,calabresevincent,1391809,Calabrese Vincent J,calabresevincentj,91.89189189189189,91.89189189189189
5051968,"CALABRESE, VINCENT",,calabresevincent,1391809,CALABRESE VINCENT J,calabresevincentj,91.89189189189189,91.89189189189189
5051968,"CALABRESE, VINCENT",,calabresevincent,1391809,Calabrese Vincent J,calabresevincentj,91.89189189189189,91.89189189189189
5642410,"CALABRIO, INC.",,calabrio,1418026,Calabrio Inc,calabrio,92.3076923076923,92.3076923076923
2099049,Calabro Joseph,,calabrojoseph,1075611,CALABRO JOSEPH C,calabrojosephc,93.33333333333333,93.33333333333333
2099049,Calabro Joseph,,calabrojoseph,1218834,CALABRO JOSEPH M,calabrojosephm,93.33333333333333,93.33333333333333
1569262,Calahan John,,calahanjohn,1042736,CALAHAN JOHN W,calahanjohnw,92.3076923076923,92.3076923076923
1600714,Cabana Charles,,cabanacharles,1549965,CALANCIA CHARLES,calanciacharles,86.66666666666667,86.66666666666667
5665714,Clarion Pharmaceuticals Inc.,,clarionpharmaceuticals,1360648,CALANDO PHARMACEUTICALS INC,calandopharmaceuticals,87.27272727272728,87.27272727272728
2380215,Caldara Nicholas,,caldaranicholas,1130160,CALAPA NICHOLAS,calapanicholas,90.32258064516128,90.32258064516128
2323439,Calavo Growers Inc,,calavogrowers,1133470,CALAVO GROWERS INC,calavogrowers,100.0,100.0
3878913,CLC CORP,,clc,1021366,CALC CORP,calc,94.11764705882352,94.11764705882352
2922980,Caplan Lawrence,,caplanlawrence,1383283,CALCANO LAWRENCE,calcanolawrence,90.32258064516128,90.32258064516128
2922980,Caplan Lawrence,,caplanlawrence,1383283,Calcano Lawrence,calcanolawrence,90.32258064516128,90.32258064516128
2922980,Caplan Lawrence,,caplanlawrence,1383283,CALCANO LAWRENCE,calcanolawrence,90.32258064516128,90.32258064516128
2922980,Caplan Lawrence,,caplanlawrence,1383283,Calcano Lawrence,calcanolawrence,90.32258064516128,90.32258064516128
